Name,Location,Practice Area,Profile URL,Law Firm,Law Firm URL,Rank
Sean B. Lake,Arizona,Real Estate: Zoning/Land Use,www.chambers.com/lawyer/sean-b-lake-usa-5:921106,"Pew & Lake, P.L.C.",www.chambers.com/law-firm/pew-lake-plc-usa-5:22401063,Band 2
Stephen W Anderson,Arizona,Real Estate: Zoning/Land Use,www.chambers.com/lawyer/stephen-w-anderson-usa-5:194275,Gammage & Burnham PLC,www.chambers.com/law-firm/gammage-burnham-plc-usa-5:65218,Band 2
William Allison,Arizona,Real Estate: Zoning/Land Use,www.chambers.com/lawyer/william-allison-usa-5:563316,Withey Morris PLC,www.chambers.com/law-firm/withey-morris-plc-usa-5:98832,Band 2
Darin A. Sender,Arizona,Real Estate: Zoning/Land Use,www.chambers.com/lawyer/darin-a-sender-usa-5:921085,"Sender Associates, Chtd.",www.chambers.com/law-firm/sender-associates-chtd-usa-5:22401055,Band 3
Heidi Kimzey Short,Arizona,Real Estate: Zoning/Land Use,www.chambers.com/lawyer/heidi-kimzey-short-usa-5:474265,Lewis Roca,www.chambers.com/law-firm/lewis-roca-usa-5:3399,Band 3
Susan E. Demmitt,Arizona,Real Estate: Zoning/Land Use,www.chambers.com/lawyer/susan-e-demmitt-usa-5:25420542,Gammage & Burnham PLC,www.chambers.com/law-firm/gammage-burnham-plc-usa-5:65218,Band 3
William Lally,Arizona,Real Estate: Zoning/Land Use,www.chambers.com/lawyer/william-lally-usa-5:1394364,"Tiffany & Bosco, PA",www.chambers.com/law-firm/tiffany-bosco-pa-usa-5:114955,Band 3
Benjamin W Graff,Arizona,Real Estate: Zoning/Land Use,www.chambers.com/lawyer/benjamin-w-graff-usa-5:26162103,Quarles & Brady LLP,www.chambers.com/law-firm/quarles-brady-llp-usa-5:65844,Up and Coming
Brennan Ray,Arizona,Real Estate: Zoning/Land Use,www.chambers.com/lawyer/brennan-ray-usa-5:1209347,Burch & Cracchiolo,www.chambers.com/law-firm/burch-cracchiolo-usa-5:98848,Up and Coming
Eliot L Kaplan,Arizona,Tax,www.chambers.com/lawyer/eliot-l-kaplan-usa-5:25418829,Perkins Coie LLP,www.chambers.com/law-firm/perkins-coie-llp-usa-5:3644,Band 1
Paul B Benham III,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/paul-b-benham-iii-usa-5:174755,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Senior Statespeople
Price C Gardner,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/price-c-gardner-usa-5:194310,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 1
Walter Ebel,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/walter-ebel-usa-5:220143,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 1
H Watt Gregory,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/h-watt-gregory-usa-5:193873,Kutak Rock LLP,www.chambers.com/law-firm/kutak-rock-llp-usa-5:65637,Band 1
Timothy W Grooms,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/timothy-w-grooms-usa-5:157168,"Quattlebaum, Grooms & Tull PLLC",www.chambers.com/law-firm/quattlebaum-grooms-tull-pllc-usa-5:68493,Band 2
Brian Rosenthal,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/brian-rosenthal-usa-5:157173,Rose Law Firm,www.chambers.com/law-firm/rose-law-firm-usa-5:65241,Band 2
C Douglas Buford Jr,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/c-douglas-buford-jr-usa-5:174754,"Mitchell, Williams, Selig, Gates & Woodyard, PLLC",www.chambers.com/law-firm/mitchell-williams-selig-gates-woodyard-pllc-usa-5:65240,Band 2
Fred M Perkins III,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/fred-m-perkins-iii-usa-5:1207336,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 2
James Smith,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/james-smith-usa-5:318834,Smith Hurst PLC,www.chambers.com/law-firm/smith-hurst-plc-usa-5:22400336,Band 2
Robyn Allmendinger,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/robyn-allmendinger-usa-5:553634,Rose Law Firm,www.chambers.com/law-firm/rose-law-firm-usa-5:65241,Band 2
Walter May,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/walter-may-usa-5:374173,"Mitchell, Williams, Selig, Gates & Woodyard, PLLC",www.chambers.com/law-firm/mitchell-williams-selig-gates-woodyard-pllc-usa-5:65240,Band 2
Bryan W Duke,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/bryan-w-duke-usa-5:477191,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 3
Jeb H Joyce,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/jeb-h-joyce-usa-5:558476,"Quattlebaum, Grooms & Tull PLLC",www.chambers.com/law-firm/quattlebaum-grooms-tull-pllc-usa-5:68493,Band 3
Robert Smith,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/robert-smith-usa-5:371650,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 3
C. David McDaniel,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/c-david-mcdaniel-usa-5:25413700,Kutak Rock LLP,www.chambers.com/law-firm/kutak-rock-llp-usa-5:65637,Band 3
D Nicole Lovell,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/d-nicole-lovell-usa-5:374835,"Mitchell, Williams, Selig, Gates & Woodyard, PLLC",www.chambers.com/law-firm/mitchell-williams-selig-gates-woodyard-pllc-usa-5:65240,Band 3
Rebecca B Hurst,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/rebecca-b-hurst-usa-5:921914,Smith Hurst PLC,www.chambers.com/law-firm/smith-hurst-plc-usa-5:22400336,Band 3
Melissa L. Bandy,Arkansas,Corporate/Commercial,www.chambers.com/lawyer/melissa-l-bandy-usa-5:25607227,"Mitchell, Williams, Selig, Gates & Woodyard, PLLC",www.chambers.com/law-firm/mitchell-williams-selig-gates-woodyard-pllc-usa-5:65240,Up and Coming
J Shepherd Russell III,Arkansas,Corporate/Commercial: Municipal Bonds,www.chambers.com/lawyer/j-shepherd-russell-iii-usa-5:317992,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Star Individuals
Robert B Beach Jr,Arkansas,Corporate/Commercial: Municipal Bonds,www.chambers.com/lawyer/robert-b-beach-jr-usa-5:320502,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 1
Gordon Wilbourn,Arkansas,Corporate/Commercial: Municipal Bonds,www.chambers.com/lawyer/gordon-wilbourn-usa-5:320184,Kutak Rock LLP,www.chambers.com/law-firm/kutak-rock-llp-usa-5:65637,Band 1
D Michael Moyers,Arkansas,Corporate/Commercial: Municipal Bonds,www.chambers.com/lawyer/d-michael-moyers-usa-5:919349,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 2
Ryan Bowman,Arkansas,Corporate/Commercial: Municipal Bonds,www.chambers.com/lawyer/ryan-bowman-usa-5:559716,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 2
John William Spivey III,Arkansas,Corporate/Commercial: Municipal Bonds,www.chambers.com/lawyer/john-william-spivey-iii-usa-5:157175,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 2
Michele S Allgood,Arkansas,Corporate/Commercial: Municipal Bonds,www.chambers.com/lawyer/michele-s-allgood-usa-5:374832,"Mitchell, Williams, Selig, Gates & Woodyard, PLLC",www.chambers.com/law-firm/mitchell-williams-selig-gates-woodyard-pllc-usa-5:65240,Band 2
W. Taylor Marshall,Arkansas,Corporate/Commercial: Municipal Bonds,www.chambers.com/lawyer/w-taylor-marshall-usa-5:1540885,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 3
Jim Hathaway,Arkansas,Corporate/Commercial: Municipal Bonds,www.chambers.com/lawyer/jim-hathaway-usa-5:320181,Kutak Rock LLP,www.chambers.com/law-firm/kutak-rock-llp-usa-5:65637,Band 3
Price C Gardner,Arkansas,Corporate/Commercial: Tax,www.chambers.com/lawyer/price-c-gardner-usa-5:194310,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 1
Walter Ebel,Arkansas,Corporate/Commercial: Tax,www.chambers.com/lawyer/walter-ebel-usa-5:220143,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 1
Paul Parnell,Arkansas,Corporate/Commercial: Tax,www.chambers.com/lawyer/paul-parnell-usa-5:558214,Rose Law Firm,www.chambers.com/law-firm/rose-law-firm-usa-5:65241,Band 1
James Smith,Arkansas,Corporate/Commercial: Tax,www.chambers.com/lawyer/james-smith-usa-5:318834,Smith Hurst PLC,www.chambers.com/law-firm/smith-hurst-plc-usa-5:22400336,Band 2
John R Tisdale,Arkansas,Corporate/Commercial: Tax,www.chambers.com/lawyer/john-r-tisdale-usa-5:220160,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 2
Matthew Boch,Arkansas,Corporate/Commercial: Tax,www.chambers.com/lawyer/matthew-boch-usa-5:25758329,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 2
Travis Baxter,Arkansas,Corporate/Commercial: Tax,www.chambers.com/lawyer/travis-baxter-usa-5:554424,"Mitchell, Williams, Selig, Gates & Woodyard, PLLC",www.chambers.com/law-firm/mitchell-williams-selig-gates-woodyard-pllc-usa-5:65240,Band 2
"A Wyckliff Nisbet, Jr",Arkansas,Employee Benefits & Executive Compensation,www.chambers.com/lawyer/a-wyckliff-nisbet-jr-usa-5:174757,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 1
Alexandra Ifrah,Arkansas,Employee Benefits & Executive Compensation,www.chambers.com/lawyer/alexandra-ifrah-usa-5:375117,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 1
Joseph B Hurst Jr,Arkansas,Employee Benefits & Executive Compensation,www.chambers.com/lawyer/joseph-b-hurst-jr-usa-5:375114,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 1
Bryant K Cranford,Arkansas,Employee Benefits & Executive Compensation,www.chambers.com/lawyer/bryant-k-cranford-usa-5:321745,Rose Law Firm,www.chambers.com/law-firm/rose-law-firm-usa-5:65241,Band 1
Craig Westbrook,Arkansas,Employee Benefits & Executive Compensation,www.chambers.com/lawyer/craig-westbrook-usa-5:373025,"Overbey, Strigel, Boyd & Westbrook, PLC",www.chambers.com/law-firm/overbey-strigel-boyd-westbrook-plc-usa-5:134198,Band 1
Charles Nestrud,Arkansas,Environment,www.chambers.com/lawyer/charles-nestrud-usa-5:170672,Barber Law Firm PLLC,www.chambers.com/law-firm/barber-law-firm-pllc-usa-5:22401430,Band 1
Jim Julian,Arkansas,Environment,www.chambers.com/lawyer/jim-julian-usa-5:271674,Barber Law Firm PLLC,www.chambers.com/law-firm/barber-law-firm-pllc-usa-5:22401430,Band 1
Brian Rosenthal,Arkansas,Environment,www.chambers.com/lawyer/brian-rosenthal-usa-5:157173,Rose Law Firm,www.chambers.com/law-firm/rose-law-firm-usa-5:65241,Band 1
G Alan Perkins,Arkansas,Environment,www.chambers.com/lawyer/g-alan-perkins-usa-5:170673,"PPGMR Law, PLLC",www.chambers.com/law-firm/ppgmr-law-pllc-usa-5:74981,Band 1
Sherry P Bartley,Arkansas,Environment,www.chambers.com/lawyer/sherry-p-bartley-usa-5:319618,"Mitchell, Williams, Selig, Gates & Woodyard, PLLC",www.chambers.com/law-firm/mitchell-williams-selig-gates-woodyard-pllc-usa-5:65240,Band 1
Allan Gates,Arkansas,Environment,www.chambers.com/lawyer/allan-gates-usa-5:169635,"Mitchell, Williams, Selig, Gates & Woodyard, PLLC",www.chambers.com/law-firm/mitchell-williams-selig-gates-woodyard-pllc-usa-5:65240,Band 2
Walter G Wright Jr,Arkansas,Environment,www.chambers.com/lawyer/walter-g-wright-jr-usa-5:478512,"Mitchell, Williams, Selig, Gates & Woodyard, PLLC",www.chambers.com/law-firm/mitchell-williams-selig-gates-woodyard-pllc-usa-5:65240,Band 2
Spencer Robinson,Arkansas,Labor & Employment,www.chambers.com/lawyer/spencer-robinson-usa-5:169992,"Ramsay, Bridgforth, Robinson & Raley LLP",www.chambers.com/law-firm/ramsay-bridgforth-robinson-raley-llp-usa-5:74659,Senior Statespeople
Daniel Herrington,Arkansas,Labor & Employment,www.chambers.com/lawyer/daniel-herrington-usa-5:194368,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 1
Carolyn B Witherspoon,Arkansas,Labor & Employment,www.chambers.com/lawyer/carolyn-b-witherspoon-usa-5:148624,"Cross, Gunter, Witherspoon & Galchus, PC",www.chambers.com/law-firm/cross-gunter-witherspoon-galchus-pc-usa-5:65235,Band 1
J Bruce Cross,Arkansas,Labor & Employment,www.chambers.com/lawyer/j-bruce-cross-usa-5:193700,"Cross, Gunter, Witherspoon & Galchus, PC",www.chambers.com/law-firm/cross-gunter-witherspoon-galchus-pc-usa-5:65235,Band 1
William Stuart Jackson,Arkansas,Labor & Employment,www.chambers.com/lawyer/william-stuart-jackson-usa-5:220162,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 1
Eva Madison,Arkansas,Labor & Employment,www.chambers.com/lawyer/eva-madison-usa-5:558210,"Littler Mendelson, PC",www.chambers.com/law-firm/littler-mendelson-pc-usa-5:2816,Band 2
Michael Moore,Arkansas,Labor & Employment,www.chambers.com/lawyer/michael-moore-usa-5:156086,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 2
David Martin,Arkansas,Labor & Employment,www.chambers.com/lawyer/david-martin-usa-5:220170,Rose Law Firm,www.chambers.com/law-firm/rose-law-firm-usa-5:65241,Band 2
Jane Kim,Arkansas,Labor & Employment,www.chambers.com/lawyer/jane-kim-usa-5:559759,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 2
John Coulter,Arkansas,Labor & Employment,www.chambers.com/lawyer/john-coulter-usa-5:1391059,McMath Woods,www.chambers.com/law-firm/mcmath-woods-usa-5:210029,Band 2
John D Davis,Arkansas,Labor & Employment,www.chambers.com/lawyer/john-d-davis-usa-5:194313,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 2
Kathlyn Graves,Arkansas,Labor & Employment,www.chambers.com/lawyer/kathlyn-graves-usa-5:156087,"Mitchell, Williams, Selig, Gates & Woodyard, PLLC",www.chambers.com/law-firm/mitchell-williams-selig-gates-woodyard-pllc-usa-5:65240,Band 2
Lee J Muldrow,Arkansas,Labor & Employment,www.chambers.com/lawyer/lee-j-muldrow-usa-5:373692,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 2
Michelle M Kaemmerling,Arkansas,Labor & Employment,www.chambers.com/lawyer/michelle-m-kaemmerling-usa-5:373691,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 2
Christopher Heller,Arkansas,Labor & Employment,www.chambers.com/lawyer/christopher-heller-usa-5:1390476,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 3
E B (Chip) Chiles IV,Arkansas,Labor & Employment,www.chambers.com/lawyer/e-b-chip-chiles-iv-usa-5:177034,"Quattlebaum, Grooms & Tull PLLC",www.chambers.com/law-firm/quattlebaum-grooms-tull-pllc-usa-5:68493,Band 3
Khayyam M. Eddings,Arkansas,Labor & Employment,www.chambers.com/lawyer/khayyam-m-eddings-usa-5:560485,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 3
Wayne Young,Arkansas,Labor & Employment,www.chambers.com/lawyer/wayne-young-usa-5:553889,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 3
Amber Bagley,Arkansas,Labor & Employment,www.chambers.com/lawyer/amber-bagley-usa-5:25408980,"Cross, Gunter, Witherspoon & Galchus, PC",www.chambers.com/law-firm/cross-gunter-witherspoon-galchus-pc-usa-5:65235,Band 3
Brian Vandiver,Arkansas,Labor & Employment,www.chambers.com/lawyer/brian-vandiver-usa-5:1209699,"Cox, Sterling, McClure & Vandiver PLLC",www.chambers.com/law-firm/cox-sterling-mcclure-vandiver-pllc-usa-5:22884259,Band 3
Byron Freeland,Arkansas,Labor & Employment,www.chambers.com/lawyer/byron-freeland-usa-5:169993,"Mitchell, Williams, Selig, Gates & Woodyard, PLLC",www.chambers.com/law-firm/mitchell-williams-selig-gates-woodyard-pllc-usa-5:65240,Band 3
Missy M Duke,Arkansas,Labor & Employment,www.chambers.com/lawyer/missy-m-duke-usa-5:371747,"Cross, Gunter, Witherspoon & Galchus, PC",www.chambers.com/law-firm/cross-gunter-witherspoon-galchus-pc-usa-5:65235,Band 3
Regina Young,Arkansas,Labor & Employment,www.chambers.com/lawyer/regina-young-usa-5:915813,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 3
John Everett,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/john-everett-usa-5:194374,Everett Law Firm,www.chambers.com/law-firm/everett-law-firm-usa-5:85239,Senior Statespeople
Peter G Kumpe,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/peter-g-kumpe-usa-5:170785,Rose Law Firm,www.chambers.com/law-firm/rose-law-firm-usa-5:65241,Senior Statespeople
Philip Kaplan,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/philip-kaplan-usa-5:170094,"Cross, Gunter, Witherspoon & Galchus, PC",www.chambers.com/law-firm/cross-gunter-witherspoon-galchus-pc-usa-5:65235,Senior Statespeople
Steven W Quattlebaum,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/steven-w-quattlebaum-usa-5:159517,"Quattlebaum, Grooms & Tull PLLC",www.chambers.com/law-firm/quattlebaum-grooms-tull-pllc-usa-5:68493,Star Individuals
James Simpson,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/james-simpson-usa-5:558504,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 1
John E Tull III,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/john-e-tull-iii-usa-5:159518,"Quattlebaum, Grooms & Tull PLLC",www.chambers.com/law-firm/quattlebaum-grooms-tull-pllc-usa-5:68493,Band 1
William A Waddell Jr,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/william-a-waddell-jr-usa-5:194908,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 1
David R Matthews,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/david-r-matthews-usa-5:319128,"Matthews, Campbell, Rhoads, McClure, Thompson & Fryauf",www.chambers.com/law-firm/matthews-campbell-rhoads-mcclure-thompson-fryauf-usa-5:133097,Band 1
Edwin L Lowther Jr,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/edwin-l-lowther-jr-usa-5:194371,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 1
Gordon S Rather Jr,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/gordon-s-rather-jr-usa-5:194370,"Wright, Lindsey & Jennings LLP",www.chambers.com/law-firm/wright-lindsey-jennings-llp-usa-5:65243,Band 1
Kenneth R Shemin,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/kenneth-r-shemin-usa-5:170780,"Shemin Law Firm, PLLC",www.chambers.com/law-firm/shemin-law-firm-pllc-usa-5:75016,Band 1
E B (Chip) Chiles IV,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/e-b-chip-chiles-iv-usa-5:177034,"Quattlebaum, Grooms & Tull PLLC",www.chambers.com/law-firm/quattlebaum-grooms-tull-pllc-usa-5:68493,Band 2
Kevin Crass,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/kevin-crass-usa-5:170670,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 2
David M Powell,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/david-m-powell-usa-5:170786,Rose Law Firm,www.chambers.com/law-firm/rose-law-firm-usa-5:65241,Band 2
John R Elrod,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/john-r-elrod-usa-5:319312,"Conner & Winters, LLP",www.chambers.com/law-firm/conner-winters-llp-usa-5:66021,Band 2
Richard T Donovan,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/richard-t-donovan-usa-5:170784,Rose Law Firm,www.chambers.com/law-firm/rose-law-firm-usa-5:65241,Band 2
Steven Shults,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/steven-shults-usa-5:269083,Shults & Adams LLP,www.chambers.com/law-firm/shults-adams-llp-usa-5:85023,Band 2
David D Wilson,Arkansas,Litigation: General Commercial,www.chambers.com/lawyer/david-d-wilson-usa-5:148632,"Friday, Eldredge & Clark, LLP",www.chambers.com/law-firm/friday-eldredge-clark-llp-usa-5:65237,Band 3
